TILE_ID,BUILDING_ORIENTATION,RATIO_N,RATIO_E,RATIO_S,RATIO_W,UDI,SUN_HOURS,RADIATION
TILE_014,0,0.2,0.8,0,0.2,14.38,1433,261.3
TILE_015,0,0.2,0.8,0,0.2,12.96,1516,282.903
TILE_016,0,0.2,0.8,0,0.2,10.19,1654,296.272
TILE_017,0,0.2,0.8,0,0.2,8.99,1724,309.618
TILE_018,0,0.2,0.8,0,0.2,8,1838,331.68
TILE_019,0,0.2,0.8,0,0.2,16.33,1395,288.231
TILE_020,0,0.2,0.8,0,0.2,53.42,976,125.535
TILE_021,0,0.2,0.8,0,0.2,26.99,1061,181.424
TILE_022,0,0.2,0.8,0,0.2,16.44,1094,222.84
TILE_023,0,0.2,0.8,0,0.2,12.33,1205,251.157
TILE_024,0,0.2,0.8,0,0.2,10.9,1305,271.33
TILE_025,0,0.2,0.8,0,0.2,6.63,1437,294.216
TILE_026,0,0.2,0.8,0,0.2,4.16,1676,320.164
TILE_027,0,0.2,0.8,0,0.2,3.32,1805,350.782
TILE_028,0,0.2,0.8,0,0.2,2.9,1907,378.114
TILE_029,0,0.2,0.8,0,0.2,11.01,1498,307.139
TILE_030,0,0.2,0.8,0,0.2,45.75,932,131.63
TILE_031,0,0.2,0.8,0,0.2,19.23,1067,204.262
TILE_032,0,0.2,0.8,0,0.2,12.63,1193,242.625
TILE_033,0,0.2,0.8,0,0.2,9.45,1490,257.062
TILE_034,0,0.2,0.8,0,0.2,8.19,1612,269.849
TILE_035,0,0.2,0.8,0,0.2,4.52,1694,292.982
TILE_036,0,0.2,0.8,0,0.2,3.48,1772,323.951
TILE_037,0,0.2,0.8,0,0.2,2.82,1776,356.716
TILE_038,0,0.2,0.8,0,0.2,2.38,1682,386.783
TILE_039,0,0.2,0.8,0,0.2,11.26,1264,307.913
TILE_040,0,0.2,0.8,0,0.2,42.08,1102,131.184
TILE_041,0,0.2,0.8,0,0.2,17.48,1385,217.018
TILE_042,0,0.2,0.8,0,0.2,11.75,1503,256.468
TILE_043,0,0.2,0.8,0,0.2,7.23,1709,263.815
TILE_044,0,0.2,0.8,0,0.2,6.33,1712,274.739
TILE_045,0,0.2,0.8,0,0.2,5.26,1749,291.596
TILE_046,0,0.2,0.8,0,0.2,4,1718,323.726
TILE_047,0,0.2,0.8,0,0.2,3.21,1709,356.68
TILE_048,0,0.2,0.8,0,0.2,2.71,1666,385.179
TILE_049,0,0.2,0.8,0,0.2,11.23,1221,303.641
TILE_050,0,0.2,0.8,0,0.2,44.19,1152,125.359
TILE_051,0,0.2,0.8,0,0.2,18,1307,212.166
TILE_052,0,0.2,0.8,0,0.2,12.27,1382,252.658
TILE_053,0,0.2,0.8,0,0.2,8.96,1673,260.516
TILE_054,0,0.2,0.8,0,0.2,7.26,1645,265.484
TILE_055,0,0.2,0.8,0,0.2,6.3,1794,287.129
TILE_056,0,0.2,0.8,0,0.2,5.15,1746,314.591
TILE_057,0,0.2,0.8,0,0.2,4.22,1692,351.064
TILE_058,0,0.2,0.8,0,0.2,3.62,1666,376.654
TILE_059,0,0.2,0.8,0,0.2,12.36,1222,299.332
TILE_060,0,0.2,0.8,0,0.2,55.15,991,118.975
TILE_061,0,0.2,0.8,0,0.2,22.52,1034,187.404
TILE_062,0,0.2,0.8,0,0.2,16.47,1082,220.929
TILE_063,0,0.2,0.8,0,0.2,10.19,1404,234.707
TILE_064,0,0.2,0.8,0,0.2,8.74,1465,247.177
TILE_065,0,0.2,0.8,0,0.2,8.08,1712,267.791
TILE_066,0,0.2,0.8,0,0.2,6.96,1767,302.023
TILE_067,0,0.2,0.8,0,0.2,5.75,1695,338.478
TILE_068,0,0.2,0.8,0,0.2,4.63,1683,370.105
TILE_069,0,0.2,0.8,0,0.2,12.55,1234,294.668
TILE_070,0,0.2,0.8,0,0.2,62.79,841,105.167
TILE_071,0,0.2,0.8,0,0.2,34.11,868,154.351
TILE_072,0,0.2,0.8,0,0.2,22.71,882,183.979
TILE_073,0,0.2,0.8,0,0.2,18.52,1087,201.796
TILE_074,0,0.2,0.8,0,0.2,12.22,1169,216.44
TILE_075,0,0.2,0.8,0,0.2,10.11,1428,239.701
TILE_076,0,0.2,0.8,0,0.2,8.77,1566,272.76
TILE_077,0,0.2,0.8,0,0.2,7.53,1568,316.085
TILE_078,0,0.2,0.8,0,0.2,6.05,1663,352.985
TILE_079,0,0.2,0.8,0,0.2,13.07,1240,290.7
TILE_080,0,0.2,0.8,0,0.2,74.96,688,91.299
TILE_081,0,0.2,0.8,0,0.2,53.37,688,117.833
TILE_082,0,0.2,0.8,0,0.2,34.27,707,143.731
TILE_083,0,0.2,0.8,0,0.2,26.63,840,166.379
TILE_084,0,0.2,0.8,0,0.2,22.82,963,182.095
TILE_085,0,0.2,0.8,0,0.2,16.49,1101,204.85
TILE_086,0,0.2,0.8,0,0.2,13.12,1139,231.971
TILE_087,0,0.2,0.8,0,0.2,10.85,1183,268.122
TILE_088,0,0.2,0.8,0,0.2,9.01,1432,308.817
TILE_089,0,0.2,0.8,0,0.2,16.22,1141,277.501
TILE_090,0,0.2,0.8,0,0.2,82.27,535.5,78.606
TILE_091,0,0.2,0.8,0,0.2,74.49,534,95.072
TILE_092,0,0.2,0.8,0,0.2,53.23,533,114.989
TILE_093,0,0.2,0.8,0,0.2,37.86,570,134.927
TILE_094,0,0.2,0.8,0,0.2,31.21,739,153.158
TILE_095,0,0.2,0.8,0,0.2,24.96,812,167.093
TILE_096,0,0.2,0.8,0,0.2,21.59,796,188.904
TILE_097,0,0.2,0.8,0,0.2,19.21,784,205.237
TILE_098,0,0.2,0.8,0,0.2,19.04,782,215.234
TILE_099,0,0.2,0.8,0,0.2,40.975,579.5,153.521
TILE_000,0,0.5,0.8,0,0.2,72.19,681,97.753
TILE_001,0,0.5,0.8,0,0.2,43.56,917,143.965
TILE_002,0,0.5,0.8,0,0.2,28.22,1143,192.28
TILE_003,0,0.5,0.8,0,0.2,19.62,1315,219.978
TILE_004,0,0.5,0.8,0,0.2,18.25,1418,238.805
TILE_005,0,0.5,0.8,0,0.2,15.53,1492,257.816
TILE_006,0,0.5,0.8,0,0.2,13.62,1590,273.364
TILE_007,0,0.5,0.8,0,0.2,13.37,1534,275.989
TILE_008,0,0.5,0.8,0,0.2,15.12,1311,250.605
TILE_009,0,0.5,0.8,0,0.2,37.065,820,162.899
TILE_010,0,0.5,0.8,0,0.2,40.66,1116,167.392
TILE_011,0,0.5,0.8,0,0.2,18.36,1314,231.079
TILE_012,0,0.5,0.8,0,0.2,12.11,1468,292.25
TILE_013,0,0.5,0.8,0,0.2,5.29,1674,338.549
TILE_014,0,0.5,0.8,0,0.2,2.58,1854,370.709
TILE_015,0,0.5,0.8,0,0.2,2.16,1929,391.213
TILE_016,0,0.5,0.8,0,0.2,2.19,1965,400.662
TILE_017,0,0.5,0.8,0,0.2,2.14,2013,406.322
TILE_018,0,0.5,0.8,0,0.2,2.16,2153,405.828
TILE_019,0,0.5,0.8,0,0.2,7.95,1689,340.73
TILE_020,0,0.5,0.8,0,0.2,28.44,1117,184.224
TILE_021,0,0.5,0.8,0,0.2,15.04,1263,248.072
TILE_022,0,0.5,0.8,0,0.2,8.33,1369,300.121
TILE_023,0,0.5,0.8,0,0.2,2.49,1450,329.609
TILE_024,0,0.5,0.8,0,0.2,2.27,1559,353.03
TILE_025,0,0.5,0.8,0,0.2,2.03,1708,376.759
TILE_026,0,0.5,0.8,0,0.2,1.92,1916,400.752
TILE_027,0,0.5,0.8,0,0.2,1.89,2059,424.709
TILE_028,0,0.5,0.8,0,0.2,1.84,2091,440.063
TILE_029,0,0.5,0.8,0,0.2,4.19,1641,357.845
TILE_030,0,0.5,0.8,0,0.2,27.04,1044,176.339
TILE_031,0,0.5,0.8,0,0.2,14.38,1134,255.432
TILE_032,0,0.5,0.8,0,0.2,6.33,1222,299.649
TILE_033,0,0.5,0.8,0,0.2,2.88,1490,316.573
TILE_034,0,0.5,0.8,0,0.2,2.36,1612,331.525
TILE_035,0,0.5,0.8,0,0.2,2.14,1694,352.154
TILE_036,0,0.5,0.8,0,0.2,2,1772,381.088
TILE_037,0,0.5,0.8,0,0.2,1.84,1776,410.77
TILE_038,0,0.5,0.8,0,0.2,1.81,1729,431.299
TILE_039,0,0.5,0.8,0,0.2,4.71,1355,345.448
TILE_040,0,0.5,0.8,0,0.2,28.27,1102,168.474
TILE_041,0,0.5,0.8,0,0.2,13.51,1385,256.168
TILE_042,0,0.5,0.8,0,0.2,6.38,1503,295.306
TILE_043,0,0.5,0.8,0,0.2,3.67,1709,306.548
TILE_044,0,0.5,0.8,0,0.2,2.93,1712,319.408
TILE_045,0,0.5,0.8,0,0.2,2.3,1749,336.689
TILE_046,0,0.5,0.8,0,0.2,2.14,1718,363.608
TILE_047,0,0.5,0.8,0,0.2,1.95,1709,394.822
TILE_048,0,0.5,0.8,0,0.2,1.92,1666,419.51
TILE_049,0,0.5,0.8,0,0.2,5.23,1221,332.854
TILE_050,0,0.5,0.8,0,0.2,30.66,1152,154.472
TILE_051,0,0.5,0.8,0,0.2,14.3,1307,242.324
TILE_052,0,0.5,0.8,0,0.2,7.23,1382,279.897
TILE_053,0,0.5,0.8,0,0.2,5.32,1673,291.462
TILE_054,0,0.5,0.8,0,0.2,4.6,1645,301.228
TILE_055,0,0.5,0.8,0,0.2,3.18,1794,317.297
TILE_056,0,0.5,0.8,0,0.2,2.41,1746,343.213
TILE_057,0,0.5,0.8,0,0.2,2.16,1692,380.701
TILE_058,0,0.5,0.8,0,0.2,2,1666,402.878
TILE_059,0,0.5,0.8,0,0.2,7.01,1222,324.721
TILE_060,0,0.5,0.8,0,0.2,37.04,991,140.699
TILE_061,0,0.5,0.8,0,0.2,16.22,1034,212.303
TILE_062,0,0.5,0.8,0,0.2,9.51,1082,250.729
TILE_063,0,0.5,0.8,0,0.2,7.64,1404,260.763
TILE_064,0,0.5,0.8,0,0.2,6.93,1465,270.516
TILE_065,0,0.5,0.8,0,0.2,5.7,1712,294.332
TILE_066,0,0.5,0.8,0,0.2,4.6,1767,324.882
TILE_067,0,0.5,0.8,0,0.2,3.34,1695,361.284
TILE_068,0,0.5,0.8,0,0.2,3.1,1683,392.57
TILE_069,0,0.5,0.8,0,0.2,8.08,1234,316.123
TILE_070,0,0.5,0.8,0,0.2,48.03,841,124.038
TILE_071,0,0.5,0.8,0,0.2,23.7,868,173.599
TILE_072,0,0.5,0.8,0,0.2,16.85,882,207.489
TILE_073,0,0.5,0.8,0,0.2,11.42,1087,221.354
TILE_074,0,0.5,0.8,0,0.2,8.47,1169,238.765
TILE_075,0,0.5,0.8,0,0.2,7.73,1428,260.26
TILE_076,0,0.5,0.8,0,0.2,6.66,1566,294.112
TILE_077,0,0.5,0.8,0,0.2,5.15,1568,335.482
TILE_078,0,0.5,0.8,0,0.2,4,1663,374.782
TILE_079,0,0.5,0.8,0,0.2,9.18,1240,309.216
TILE_080,0,0.5,0.8,0,0.2,59.15,688,106.952
TILE_081,0,0.5,0.8,0,0.2,38.41,688,132.621
TILE_082,0,0.5,0.8,0,0.2,24.55,707,163.907
TILE_083,0,0.5,0.8,0,0.2,19.56,840,185.139
TILE_084,0,0.5,0.8,0,0.2,14.3,963,203.065
TILE_085,0,0.5,0.8,0,0.2,11.18,1101,224.043
TILE_086,0,0.5,0.8,0,0.2,8.9,1139,252.049
TILE_087,0,0.5,0.8,0,0.2,7.81,1183,285.713
TILE_088,0,0.5,0.8,0,0.2,6.96,1432,326.788
TILE_089,0,0.5,0.8,0,0.2,11.73,1141,292.959
TILE_090,0,0.5,0.8,0,0.2,74.915,535.5,94.451
TILE_091,0,0.5,0.8,0,0.2,54.03,534,109.86
TILE_092,0,0.5,0.8,0,0.2,34.41,533,134.125
TILE_093,0,0.5,0.8,0,0.2,26.96,570,152.84
TILE_094,0,0.5,0.8,0,0.2,21.56,739,171.593
TILE_095,0,0.5,0.8,0,0.2,18.63,812,188.351
TILE_096,0,0.5,0.8,0,0.2,15.59,796,208.241
TILE_097,0,0.5,0.8,0,0.2,13.75,784,224.081
TILE_098,0,0.5,0.8,0,0.2,14.14,782,229.359
TILE_099,0,0.5,0.8,0,0.2,31.715,579.5,169.675
TILE_000,0,0.8,0.8,0,0.2,26.81,1308.5,211.369
TILE_001,0,0.8,0.8,0,0.2,8.93,1734,321.148
TILE_002,0,0.8,0.8,0,0.2,4.55,2004,356.442
TILE_003,0,0.8,0.8,0,0.2,3.34,2155,377.833
TILE_004,0,0.8,0.8,0,0.2,2.25,2251,396.177
TILE_005,0,0.8,0.8,0,0.2,2.14,2329,410.59
TILE_006,0,0.8,0.8,0,0.2,1.97,2434,426.715
TILE_007,0,0.8,0.8,0,0.2,1.92,2405,436.685
TILE_008,0,0.8,0.8,0,0.2,2.11,2128,422.869
TILE_009,0,0.8,0.8,0,0.2,15.345,1399.5,260.224
TILE_010,0,0.8,0.8,0,0.2,15.26,1338,248.784
TILE_011,0,0.8,0.8,0,0.2,5.92,1541,323.946
TILE_012,0,0.8,0.8,0,0.2,2.05,1672,380.325
TILE_013,0,0.8,0.8,0,0.2,1.73,1948,416.552
TILE_014,0,0.8,0.8,0,0.2,1.48,2180,439.661
TILE_015,0,0.8,0.8,0,0.2,1.45,2267,458.681
TILE_016,0,0.8,0.8,0,0.2,1.34,2281,476.511
TILE_017,0,0.8,0.8,0,0.2,1.32,2267,487.395
TILE_018,0,0.8,0.8,0,0.2,1.34,2415,493.632
TILE_019,0,0.8,0.8,0,0.2,2.58,1958,415.704
TILE_020,0,0.8,0.8,0,0.2,15.21,1312,237.067
TILE_021,0,0.8,0.8,0,0.2,7.51,1483,308.661
TILE_022,0,0.8,0.8,0,0.2,2.14,1540,361.396
TILE_023,0,0.8,0.8,0,0.2,1.84,1714,385.177
TILE_024,0,0.8,0.8,0,0.2,1.75,1746,409.308
TILE_025,0,0.8,0.8,0,0.2,1.48,1889,429.295
TILE_026,0,0.8,0.8,0,0.2,1.42,2164,453.828
TILE_027,0,0.8,0.8,0,0.2,1.34,2246,481.695
TILE_028,0,0.8,0.8,0,0.2,1.32,2254,496.576
TILE_029,0,0.8,0.8,0,0.2,2.05,1834,411.325
TILE_030,0,0.8,0.8,0,0.2,16.16,1164,217.426
TILE_031,0,0.8,0.8,0,0.2,7.89,1235,299.494
TILE_032,0,0.8,0.8,0,0.2,2.49,1283,341.621
TILE_033,0,0.8,0.8,0,0.2,2.05,1542,361.985
TILE_034,0,0.8,0.8,0,0.2,1.95,1612,376.174
TILE_035,0,0.8,0.8,0,0.2,1.78,1710,397.058
TILE_036,0,0.8,0.8,0,0.2,1.64,1820,425.67
TILE_037,0,0.8,0.8,0,0.2,1.42,1868,454.508
TILE_038,0,0.8,0.8,0,0.2,1.37,1855,472.663
TILE_039,0,0.8,0.8,0,0.2,2.08,1478,387.464
TILE_040,0,0.8,0.8,0,0.2,18.11,1132,196.823
TILE_041,0,0.8,0.8,0,0.2,8.9,1385,286.648
TILE_042,0,0.8,0.8,0,0.2,3.34,1503,330.578
TILE_043,0,0.8,0.8,0,0.2,2.36,1709,338.773
TILE_044,0,0.8,0.8,0,0.2,2.16,1712,350.283
TILE_045,0,0.8,0.8,0,0.2,2.03,1749,367.739
TILE_046,0,0.8,0.8,0,0.2,1.84,1718,389.765
TILE_047,0,0.8,0.8,0,0.2,1.67,1709,422.921
TILE_048,0,0.8,0.8,0,0.2,1.45,1666,447.113
TILE_049,0,0.8,0.8,0,0.2,2.58,1261,366.758
TILE_050,0,0.8,0.8,0,0.2,20.08,1152,180.164
TILE_051,0,0.8,0.8,0,0.2,11.62,1307,266.24
TILE_052,0,0.8,0.8,0,0.2,4.99,1382,308.163
TILE_053,0,0.8,0.8,0,0.2,2.99,1673,316.45
TILE_054,0,0.8,0.8,0,0.2,2.6,1645,325.717
TILE_055,0,0.8,0.8,0,0.2,2.25,1794,344.017
TILE_056,0,0.8,0.8,0,0.2,2.11,1746,371.148
TILE_057,0,0.8,0.8,0,0.2,1.89,1692,403.813
TILE_058,0,0.8,0.8,0,0.2,1.73,1666,429.67
TILE_059,0,0.8,0.8,0,0.2,4.16,1222,350.624
TILE_060,0,0.8,0.8,0,0.2,28.14,991,158.907
TILE_061,0,0.8,0.8,0,0.2,14.74,1034,232.278
TILE_062,0,0.8,0.8,0,0.2,6.74,1082,270.645
TILE_063,0,0.8,0.8,0,0.2,5.56,1404,281.418
TILE_064,0,0.8,0.8,0,0.2,5.01,1465,292.195
TILE_065,0,0.8,0.8,0,0.2,3.89,1712,313.294
TILE_066,0,0.8,0.8,0,0.2,2.9,1767,344.806
TILE_067,0,0.8,0.8,0,0.2,2.16,1695,383.048
TILE_068,0,0.8,0.8,0,0.2,1.89,1683,413.381
TILE_069,0,0.8,0.8,0,0.2,5.4,1234,337.408
TILE_070,0,0.8,0.8,0,0.2,34.66,841,140.212
TILE_071,0,0.8,0.8,0,0.2,19.18,868,191.83
TILE_072,0,0.8,0.8,0,0.2,12.08,882,223.225
TILE_073,0,0.8,0.8,0,0.2,8.58,1087,240.712
TILE_074,0,0.8,0.8,0,0.2,6.99,1169,258.2
TILE_075,0,0.8,0.8,0,0.2,5.95,1428,278.803
TILE_076,0,0.8,0.8,0,0.2,4.88,1566,312.508
TILE_077,0,0.8,0.8,0,0.2,3.51,1568,352.71
TILE_078,0,0.8,0.8,0,0.2,3.07,1663,389.063
TILE_079,0,0.8,0.8,0,0.2,6.77,1240,326.411
TILE_080,0,0.8,0.8,0,0.2,44.3,688,120.057
TILE_081,0,0.8,0.8,0,0.2,26.36,688,148.832
TILE_082,0,0.8,0.8,0,0.2,20.08,707,180.761
TILE_083,0,0.8,0.8,0,0.2,14.38,840,199.569
TILE_084,0,0.8,0.8,0,0.2,10.38,963,219.394
TILE_085,0,0.8,0.8,0,0.2,8.6,1101,241.925
TILE_086,0,0.8,0.8,0,0.2,7.07,1139,268.723
TILE_087,0,0.8,0.8,0,0.2,5.92,1183,303.237
TILE_088,0,0.8,0.8,0,0.2,4.93,1432,341.982
TILE_089,0,0.8,0.8,0,0.2,8.85,1141,307.783
TILE_090,0,0.8,0.8,0,0.2,58.505,535.5,107.455
TILE_091,0,0.8,0.8,0,0.2,37.73,534,126.424
TILE_092,0,0.8,0.8,0,0.2,26,533,147.719
TILE_093,0,0.8,0.8,0,0.2,21.92,570,167.84
TILE_094,0,0.8,0.8,0,0.2,16.27,739,189.615
TILE_095,0,0.8,0.8,0,0.2,12.96,812,203.41
TILE_096,0,0.8,0.8,0,0.2,11.56,796,223.595
TILE_097,0,0.8,0.8,0,0.2,10.99,784,238.141
TILE_098,0,0.8,0.8,0,0.2,11.29,782,245.581
TILE_099,0,0.8,0.8,0,0.2,25.205,579.5,184.006
TILE_000,0,0.2,0.2,0,0.5,96.585,239.5,41.702
TILE_001,0,0.2,0.2,0,0.5,77.15,380,92.642
TILE_002,0,0.2,0.2,0,0.5,54.47,581,123.002
TILE_003,0,0.2,0.2,0,0.5,46.49,680,131.796
TILE_004,0,0.2,0.2,0,0.5,45.97,662,130.041
TILE_005,0,0.2,0.2,0,0.5,51.95,602,123.47
TILE_006,0,0.2,0.2,0,0.5,61.04,544,108.379
TILE_007,0,0.2,0.2,0,0.5,76.22,508,86.563
TILE_008,0,0.2,0.2,0,0.5,88.08,386,67.546
TILE_009,0,0.2,0.2,0,0.5,92.315,346,50.862
TILE_010,0,0.2,0.2,0,0.5,83.37,577,89.536
TILE_011,0,0.2,0.2,0,0.5,29.37,952,182.985
TILE_012,0,0.2,0.2,0,0.5,20.47,1152,216.982
TILE_013,0,0.2,0.2,0,0.5,18.33,1239,230.796
TILE_014,0,0.2,0.2,0,0.5,18.33,1185,229.604
TILE_015,0,0.2,0.2,0,0.5,22.16,1091,221.254
TILE_016,0,0.2,0.2,0,0.5,27.01,1109,193.422
TILE_017,0,0.2,0.2,0,0.5,36.85,1009,157.022
TILE_018,0,0.2,0.2,0,0.5,58.05,749,115.542
TILE_019,0,0.2,0.2,0,0.5,77.97,621,79.811
TILE_020,0,0.2,0.2,0,0.5,43.4,813,131.344
TILE_021,0,0.2,0.2,0,0.5,15.12,1185,258.042
TILE_022,0,0.2,0.2,0,0.5,10.38,1155,268.181
TILE_023,0,0.2,0.2,0,0.5,11.07,1101,254.885
TILE_024,0,0.2,0.2,0,0.5,12.27,975,242.556
TILE_025,0,0.2,0.2,0,0.5,13.15,818,228.054
TILE_026,0,0.2,0.2,0,0.5,16.88,921,210.001
TILE_027,0,0.2,0.2,0,0.5,22.3,912,185.759
TILE_028,0,0.2,0.2,0,0.5,36.41,815,153.08
TILE_029,0,0.2,0.2,0,0.5,67.75,739,95.56
TILE_030,0,0.2,0.2,0,0.5,43.32,661,135.376
TILE_031,0,0.2,0.2,0,0.5,12.05,1095,280.423
TILE_032,0,0.2,0.2,0,0.5,7.29,1296,290.258
TILE_033,0,0.2,0.2,0,0.5,9.62,1400,267.777
TILE_034,0,0.2,0.2,0,0.5,11.37,1202,242.656
TILE_035,0,0.2,0.2,0,0.5,12.27,977,228.685
TILE_036,0,0.2,0.2,0,0.5,13.26,1066,218.985
TILE_037,0,0.2,0.2,0,0.5,17.23,988,207.295
TILE_038,0,0.2,0.2,0,0.5,27.56,765,172.539
TILE_039,0,0.2,0.2,0,0.5,64.66,708,102.871
TILE_040,0,0.2,0.2,0,0.5,45.86,636,129.422
TILE_041,0,0.2,0.2,0,0.5,11.12,1060,282.277
TILE_042,0,0.2,0.2,0,0.5,8.38,1339,292.601
TILE_043,0,0.2,0.2,0,0.5,9.64,1412,270.439
TILE_044,0,0.2,0.2,0,0.5,9.86,1372,248.158
TILE_045,0,0.2,0.2,0,0.5,12,1213,235.632
TILE_046,0,0.2,0.2,0,0.5,13.21,1393,229.532
TILE_047,0,0.2,0.2,0,0.5,15.75,1225,220.349
TILE_048,0,0.2,0.2,0,0.5,24.38,917,184.543
TILE_049,0,0.2,0.2,0,0.5,59.15,749,100.647
TILE_050,0,0.2,0.2,0,0.5,47.64,637,125.792
TILE_051,0,0.2,0.2,0,0.5,12.05,1046,278.94
TILE_052,0,0.2,0.2,0,0.5,8.99,1337,287.633
TILE_053,0,0.2,0.2,0,0.5,8.77,1451,263.815
TILE_054,0,0.2,0.2,0,0.5,11.48,1357,240.482
TILE_055,0,0.2,0.2,0,0.5,13.34,1148,223.371
TILE_056,0,0.2,0.2,0,0.5,14.74,1315,222.109
TILE_057,0,0.2,0.2,0,0.5,18,1234,214.134
TILE_058,0,0.2,0.2,0,0.5,26.33,957,180.88
TILE_059,0,0.2,0.2,0,0.5,62.25,736,95.854
TILE_060,0,0.2,0.2,0,0.5,52.88,631,120.475
TILE_061,0,0.2,0.2,0,0.5,13.56,1056,264.238
TILE_062,0,0.2,0.2,0,0.5,9.84,1344,269.123
TILE_063,0,0.2,0.2,0,0.5,10.11,1426,239.525
TILE_064,0,0.2,0.2,0,0.5,13.59,1158,216.963
TILE_065,0,0.2,0.2,0,0.5,17.34,928,204.957
TILE_066,0,0.2,0.2,0,0.5,19.59,1037,196.064
TILE_067,0,0.2,0.2,0,0.5,21.75,1007,184.44
TILE_068,0,0.2,0.2,0,0.5,34.77,774,158.996
TILE_069,0,0.2,0.2,0,0.5,75.45,680,88.913
TILE_070,0,0.2,0.2,0,0.5,62.96,618,112.421
TILE_071,0,0.2,0.2,0,0.5,19.29,893,232.651
TILE_072,0,0.2,0.2,0,0.5,15.53,1075,228.345
TILE_073,0,0.2,0.2,0,0.5,15.81,1061,206.657
TILE_074,0,0.2,0.2,0,0.5,20.14,912,185.54
TILE_075,0,0.2,0.2,0,0.5,25.23,734,174.013
TILE_076,0,0.2,0.2,0,0.5,27.62,809,161.799
TILE_077,0,0.2,0.2,0,0.5,33.26,815,152.517
TILE_078,0,0.2,0.2,0,0.5,49.86,627,123.054
TILE_079,0,0.2,0.2,0,0.5,80.38,553,77.841
TILE_080,0,0.2,0.2,0,0.5,88.9,425,80.265
TILE_081,0,0.2,0.2,0,0.5,38.41,558,165.156
TILE_082,0,0.2,0.2,0,0.5,25.53,755,178.136
TILE_083,0,0.2,0.2,0,0.5,26.44,783,166.933
TILE_084,0,0.2,0.2,0,0.5,31.45,704,151.588
TILE_085,0,0.2,0.2,0,0.5,36.55,543,142.067
TILE_086,0,0.2,0.2,0,0.5,42.25,577,131.092
TILE_087,0,0.2,0.2,0,0.5,57.21,594,114.814
TILE_088,0,0.2,0.2,0,0.5,77.23,458,90.458
TILE_089,0,0.2,0.2,0,0.5,88.49,361,64.94
TILE_090,0,0.2,0.2,0,0.5,95.62,191.5,47.366
TILE_091,0,0.2,0.2,0,0.5,72.44,230,96.222
TILE_092,0,0.2,0.2,0,0.5,50.33,469,124.5
TILE_093,0,0.2,0.2,0,0.5,45.18,505,128.93
TILE_094,0,0.2,0.2,0,0.5,48.99,475,123.243
TILE_095,0,0.2,0.2,0,0.5,55.75,335,113.202
TILE_096,0,0.2,0.2,0,0.5,67.12,326,102.331
TILE_097,0,0.2,0.2,0,0.5,78.82,407,85.789
TILE_098,0,0.2,0.2,0,0.5,86.96,355,71.82
TILE_099,0,0.2,0.2,0,0.5,91.9,304,56.203
TILE_000,0,0.5,0.2,0,0.5,92.48,393.5,60.564
TILE_001,0,0.5,0.2,0,0.5,42.3,707,137.754
TILE_002,0,0.5,0.2,0,0.5,25.01,1079,194.067
TILE_003,0,0.5,0.2,0,0.5,22.49,1232,207.353
TILE_004,0,0.5,0.2,0,0.5,23.84,1222,203.683
TILE_005,0,0.5,0.2,0,0.5,25.56,1163,195.572
TILE_006,0,0.5,0.2,0,0.5,29.67,1090,183.279
TILE_007,0,0.5,0.2,0,0.5,36.38,1007,161.82
TILE_008,0,0.5,0.2,0,0.5,56.47,731,114.324
TILE_009,0,0.5,0.2,0,0.5,84.36,499.5,71.339
TILE_010,0,0.5,0.2,0,0.5,38.6,895,149.505
TILE_011,0,0.5,0.2,0,0.5,13.32,1264,263.587
TILE_012,0,0.5,0.2,0,0.5,5.04,1474,314.28
TILE_013,0,0.5,0.2,0,0.5,4.16,1567,332.136
TILE_014,0,0.5,0.2,0,0.5,4.6,1606,336.711
TILE_015,0,0.5,0.2,0,0.5,7.07,1504,326.596
TILE_016,0,0.5,0.2,0,0.5,10.36,1420,301.833
TILE_017,0,0.5,0.2,0,0.5,14.66,1298,259.978
TILE_018,0,0.5,0.2,0,0.5,26.71,1064,196.401
TILE_019,0,0.5,0.2,0,0.5,52.16,915,136.741
TILE_020,0,0.5,0.2,0,0.5,26.63,954,182.305
TILE_021,0,0.5,0.2,0,0.5,4.58,1387,323.146
TILE_022,0,0.5,0.2,0,0.5,2.38,1430,340.572
TILE_023,0,0.5,0.2,0,0.5,2.3,1346,339.189
TILE_024,0,0.5,0.2,0,0.5,2.6,1229,329.288
TILE_025,0,0.5,0.2,0,0.5,3.78,1089,313.455
TILE_026,0,0.5,0.2,0,0.5,7.75,1161,294.731
TILE_027,0,0.5,0.2,0,0.5,11.86,1166,265.631
TILE_028,0,0.5,0.2,0,0.5,18.47,999,216.447
TILE_029,0,0.5,0.2,0,0.5,40.3,882,150.704
TILE_030,0,0.5,0.2,0,0.5,26.08,773,178.281
TILE_031,0,0.5,0.2,0,0.5,3.56,1162,329.526
TILE_032,0,0.5,0.2,0,0.5,2.38,1325,343.569
TILE_033,0,0.5,0.2,0,0.5,2.66,1400,324.589
TILE_034,0,0.5,0.2,0,0.5,3.92,1202,304.624
TILE_035,0,0.5,0.2,0,0.5,4.27,977,287.86
TILE_036,0,0.5,0.2,0,0.5,7.32,1066,277.724
TILE_037,0,0.5,0.2,0,0.5,10.96,988,264.371
TILE_038,0,0.5,0.2,0,0.5,15.29,812,222.377
TILE_039,0,0.5,0.2,0,0.5,35.67,799,145.646
